customer_id,Number_of_transactions,Number of Products,amount_spent,Approved,Cancelled,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,year_of_birth,cutomer_age,address,postcode,state,country,property_valuation
3241,7,7,9518.2,7,0,Milt,Erett,Male,34,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0,1979,38,7574 Onsgard Drive,4011,Queensland,Australia,7
3242,8,7,11452.82,8,0,Lib,Schohier,Female,4,1958-03-07,General Manager,Manufacturing,Affluent Customer,N,Yes,14.0,1958,59,683 Scoville Park,3168,Victoria,Australia,8
3243,4,4,4005.26,4,0,Tim,Besset,Male,24,1973-05-19,Media Manager I,Health,Mass Customer,N,No,7.0,1973,44,11 Erie Hill,3915,Victoria,Australia,7
3244,4,4,3578.91,4,0,Rosene,Bullar,Female,24,1959-05-08,Systems Administrator I,Financial Services,Mass Customer,N,No,13.0,1959,58,655 Chive Pass,3083,Victoria,Australia,9
3245,6,5,5577.43,6,0,Wainwright,Succamore,Male,86,1959-03-27,Graphic Designer,IT,High Net Worth,N,No,7.0,1959,58,623 Carberry Way,2145,New South Wales,Australia,8
3246,5,5,6186.950000000001,5,0,Norene,Merle,Female,73,1968-05-20,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,4.0,1968,49,9 Nevada Pass,4007,Queensland,Australia,12
3247,8,8,7108.27,8,0,Bellanca,Raymond,Female,0,1985-04-09,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0,1985,32,3897 Oxford Pass,3350,Victoria,Australia,5
325,7,7,9377.09,7,0,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,1971,46,0 Coolidge Avenue,4122,Queensland,Australia,8
3251,11,8,9947.98,11,0,Cammie,Edridge,Female,95,1976-08-27,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0,1976,41,11 Mifflin Junction,2193,New South Wales,Australia,10
3253,3,3,4743.31,3,0,Bernadine,Shakeshaft,Female,42,1990-02-10,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,1990,27,888 Warrior Avenue,2170,New South Wales,Australia,8
3254,7,6,7980.87,7,0,Lissy,Paliser,Female,8,2001-05-22,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1.0,2001,16,50602 Katie Lane,4701,Queensland,Australia,6
3256,10,10,12399.54,10,0,Collen,Kew,Female,76,1986-02-06,Professor,Financial Services,Affluent Customer,N,No,6.0,1986,31,7798 Westport Trail,4031,Queensland,Australia,9
3258,8,8,11196.13,8,0,Hettie,Godden,Female,77,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18.0,1978,39,5 Stone Corner Parkway,2093,New South Wales,Australia,9
326,3,3,3419.08,3,0,Guenna,Spensly,Female,74,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0,1980,37,0 Graceland Plaza,2515,New South Wales,Australia,10
3260,3,3,3833.56,3,0,Kelsy,Rao,Female,6,1979-05-30,Research Associate,Telecommunications,High Net Worth,N,No,11.0,1979,38,056 Petterle Drive,4075,Queensland,Australia,4
3262,10,10,9899.64,10,0,Maynord,L'Episcopi,Male,65,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0,1959,58,2558 Morningstar Center,4221,Queensland,Australia,8
3263,5,5,4721.62,5,0,Quentin,Forte,Female,37,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5.0,1981,36,15566 Waxwing Place,2135,New South Wales,Australia,9
3268,6,6,8610.78,6,0,Estelle,Sam,Female,93,1986-05-31,General Manager,Manufacturing,Mass Customer,N,No,20.0,1986,31,14860 Clove Drive,3175,Victoria,Australia,5
327,5,5,6108.21,5,0,Cris,Richfield,Female,10,1968-07-24,Design Engineer,Health,Mass Customer,N,No,12.0,1968,49,8717 Mandrake Place,4214,Queensland,Australia,8
3270,5,4,7135.81,5,0,Tracey,Redsull,Male,47,1957-04-12,Administrative Officer,Financial Services,Mass Customer,N,Yes,5.0,1957,60,54 Bonner Drive,3068,Victoria,Australia,10
3271,5,5,4571.639999999999,5,0,Daisi,Philip,Female,21,1986-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,16.0,1986,31,563 Sundown Point,2226,New South Wales,Australia,10
3273,7,6,10472.26,7,0,Darline,Alpes,Female,72,1978-05-17,General Manager,Entertainment,Mass Customer,N,No,11.0,1978,39,8551 Mayfield Court,3175,Victoria,Australia,12
3275,4,4,2826.83,4,0,Lela,Carrell,Female,24,1975-10-22,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6.0,1975,42,7917 Norway Maple Way,2074,New South Wales,Australia,11
3278,5,5,5194.07,5,0,Marcel,Eddolls,Male,66,1982-06-22,VP Product Management,Financial Services,Affluent Customer,N,No,9.0,1982,35,31601 Birchwood Court,4105,Queensland,Australia,8
3279,1,1,1071.23,1,0,Morgun,Razoux,Male,55,1959-02-18,Staff Scientist,Financial Services,Mass Customer,N,No,14.0,1959,58,07803 Dexter Pass,2170,New South Wales,Australia,9
328,8,7,5739.53,8,0,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,No,12.0,1991,26,2 Thierer Lane,3437,Victoria,Australia,8
3280,8,7,11763.69,8,0,Micki,McNamara,Female,49,1987-05-02,General Manager,Financial Services,Mass Customer,N,Yes,21.0,1987,30,9 Hallows Circle,2113,New South Wales,Australia,11
3282,4,4,4534.85,4,0,Helga,Nuzzi,Female,8,1959-04-24,Clinical Specialist,Health,High Net Worth,N,No,13.0,1959,58,011 Lotheville Junction,2099,New South Wales,Australia,10
3283,7,7,8875.03,7,0,Rowe,Barbary,Female,46,1979-01-15,Administrative Officer,Property,Mass Customer,N,Yes,6.0,1979,38,60 Cordelia Parkway,2759,New South Wales,Australia,8
3284,6,6,5886.76,6,0,Jorrie,Cerman,Female,98,1991-08-28,Chief Design Engineer,Retail,Affluent Customer,N,No,2.0,1991,26,34748 Charing Cross Point,3057,Victoria,Australia,10
3285,6,6,6515.55,5,1,Mendie,Teresi,Male,51,1986-12-30,Recruiter,Health,Affluent Customer,N,Yes,9.0,1986,31,2094 Bunting Junction,3059,Victoria,Australia,9
3286,11,9,11050.25,10,1,Kent,Hatter,Male,23,1961-06-02,Assistant Media Planner,Entertainment,Mass Customer,N,No,20.0,1961,56,1 Fairview Park,3977,Victoria,Australia,7
3289,5,5,7683.389999999999,5,0,Frederico,Spearman,Male,43,1978-01-04,Assistant Manager,Property,Mass Customer,N,No,12.0,1978,39,8107 Coolidge Pass,2075,New South Wales,Australia,12
329,6,6,5425.24,6,0,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,Yes,12.0,1984,33,19507 Red Cloud Park,3338,Victoria,Australia,4
3291,4,4,3946.95,4,0,Cindy,Eakin,Female,33,1956-01-21,Staff Accountant II,Manufacturing,Mass Customer,N,No,13.0,1956,61,48333 Waywood Road,2113,New South Wales,Australia,11
3292,1,1,60.34,1,0,Hamlen,Slograve,Male,71,1973-04-09,Web Designer I,Retail,Affluent Customer,N,Yes,3.0,1973,44,6 Golf Center,2042,New South Wales,Australia,10
3294,4,4,6769.75,4,0,Juditha,Leidl,Female,90,1986-06-26,Director of Sales,Manufacturing,Affluent Customer,N,No,6.0,1986,31,9 Fisk Point,3350,Victoria,Australia,4
3295,8,8,10279.81,8,0,Cleavland,Karchowski,Male,14,1964-05-26,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9.0,1964,53,133 Quincy Avenue,3810,Victoria,Australia,4
3296,11,11,8887.0,11,0,Leontyne,Jackett,Female,78,1974-11-11,Quality Engineer,Financial Services,Affluent Customer,N,Yes,17.0,1974,43,85 Carioca Drive,2154,New South Wales,Australia,11
3297,6,5,4162.96,6,0,Addy,Moukes,Male,39,1975-04-26,Product Engineer,Manufacturing,Mass Customer,N,No,13.0,1975,42,50 Declaration Junction,3213,Victoria,Australia,6
3299,5,5,4560.97,5,0,Sybille,Ballsdon,Female,27,1980-04-10,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12.0,1980,37,402 Clyde Gallagher Terrace,3153,Victoria,Australia,6
330,6,5,8513.2,6,0,Port,Pancost,Male,78,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7.0,1959,58,3 Golf Course Avenue,2203,New South Wales,Australia,9
3300,7,7,9878.11,7,0,Quintus,Gouldthorpe,Male,47,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0,1961,56,08 Upham Place,2176,New South Wales,Australia,9
3302,5,5,3954.11,5,0,Faulkner,McKiernan,Male,17,1956-10-30,Compensation Analyst,Financial Services,Affluent Customer,N,No,19.0,1956,61,6406 Parkside Hill,2017,New South Wales,Australia,9
3303,5,5,4834.35,5,0,Ced,Cuell,Male,51,1967-02-02,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0,1967,50,5 Larry Terrace,3130,Victoria,Australia,10
3305,2,2,306.79,2,0,Neddy,La Grange,Male,25,1977-02-16,Senior Developer,Health,Mass Customer,N,Yes,11.0,1977,40,873 Ludington Plaza,2204,New South Wales,Australia,10
3306,5,5,6945.6,5,0,Iggy,Whorton,Male,50,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0,1991,26,518 Donald Street,2170,New South Wales,Australia,9
3307,5,5,6066.91,5,0,Portia,Thirlwall,Female,96,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,14.0,1978,39,1172 Mesta Center,4740,Queensland,Australia,2
3308,3,3,3436.83,3,0,Daffi,Idale,Female,5,1979-05-20,Cost Accountant,Financial Services,Mass Customer,N,Yes,14.0,1979,38,7216 American Ash Place,2062,New South Wales,Australia,12
331,7,7,8593.36,7,0,Ford,Groucock,Male,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0,1998,19,042 Bunker Hill Avenue,2088,New South Wales,Australia,8
3310,5,5,5062.860000000001,5,0,Bethany,Jarrell,Female,83,1961-10-29,VP Marketing,Property,Affluent Customer,N,Yes,12.0,1961,56,43 Eagle Crest Parkway,2295,New South Wales,Australia,8
3315,7,7,8032.110000000001,7,0,Ninnette,Pandey,Female,77,1994-09-08,Account Executive,Property,Mass Customer,N,Yes,5.0,1994,23,6 North Court,3862,Victoria,Australia,7
3317,4,4,3299.45,4,0,Ric,Kondrachenko,Male,35,1970-07-08,Actuary,Financial Services,Mass Customer,N,Yes,11.0,1970,47,64 Nancy Plaza,3137,Victoria,Australia,7
332,2,2,1362.46,2,0,Liza,Trouel,Female,23,1978-08-19,Registered Nurse,Health,High Net Worth,N,No,14.0,1978,39,45793 Nancy Plaza,4226,Queensland,Australia,8
3320,10,7,10109.98,10,0,Anabella,Mealham,Female,16,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6.0,1994,23,88 Michigan Junction,3109,Victoria,Australia,10
3323,5,5,6500.54,5,0,Cortie,Hamshar,Male,99,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8.0,1973,44,15991 Saint Paul Road,4213,Queensland,Australia,7
3326,13,7,14078.19,13,0,Wes,Crotch,Male,83,1975-04-13,Nurse,Manufacturing,High Net Worth,N,Yes,22.0,1975,42,18118 Maple Wood Crossing,2763,New South Wales,Australia,9
3327,8,8,6320.06,8,0,Roma,Le Gallo,Male,84,1973-02-02,Teacher,Manufacturing,Mass Customer,N,No,15.0,1973,44,973 Menomonie Hill,3337,Victoria,Australia,4
3328,4,4,3511.62,4,0,Arabella,Delgaty,Female,58,1961-08-06,Food Chemist,Health,Mass Customer,N,No,6.0,1961,56,282 Monterey Circle,4300,Queensland,Australia,6
333,7,7,6422.91,7,0,Debbi,Doohey,Female,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,8.0,1965,52,314 Northland Plaza,4213,Queensland,Australia,5
3332,6,6,6577.57,6,0,Cissy,Jeffress,Female,43,1998-09-24,Account Representative III,Health,Mass Customer,N,No,3.0,1998,19,42 Oxford Circle,2220,New South Wales,Australia,11
3333,5,5,5296.389999999999,5,0,Celinda,Asher,Female,30,1979-05-08,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0,1979,38,1520 Summerview Road,2020,New South Wales,Australia,10
3334,8,8,5742.35,8,0,Koralle,Winckles,Female,63,1965-05-22,VP Product Management,Health,Mass Customer,N,Yes,12.0,1965,52,54 Hermina Road,2000,New South Wales,Australia,12
3335,7,6,5555.54,7,0,Damian,Dutt,Male,47,1979-12-15,Editor,Health,Mass Customer,N,No,16.0,1979,38,3732 Linden Avenue,4820,Queensland,Australia,1
3336,6,5,9153.34,6,0,Konstantine,Terne,Male,47,1979-01-10,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8.0,1979,38,6043 Badeau Place,4820,Queensland,Australia,1
3339,6,6,4271.22,6,0,Andrea,Rand,Male,76,1986-05-08,Programmer Analyst III,Health,Mass Customer,N,No,21.0,1986,31,38 Jackson Lane,3610,Victoria,Australia,3
334,6,6,6125.9,6,0,Fredi,Iannuzzelli,Female,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3.0,1999,18,3093 Mockingbird Place,3356,Victoria,Australia,2
3341,4,4,3646.81,4,0,Vitia,Crum,Female,19,1980-08-05,Help Desk Technician,Retail,Affluent Customer,N,Yes,6.0,1980,37,411 Anthes Circle,2030,New South Wales,Australia,12
3346,3,3,2794.14,3,0,Nadya,Callaghan,Female,61,1991-09-11,Software Consultant,Financial Services,High Net Worth,N,No,3.0,1991,26,7353 Thierer Road,4300,Queensland,Australia,2
3348,3,3,2749.69,3,0,Amanda,Hazeltine,Female,93,1956-11-08,Pharmacist,Health,High Net Worth,N,Yes,6.0,1956,61,8530 Darwin Street,2880,New South Wales,Australia,1
3349,5,5,6639.07,5,0,Byram,Lamberts,Male,11,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,9.0,1981,36,9 Brown Pass,3196,Victoria,Australia,9
3350,6,5,9352.56,6,0,Tam,Prestner,Male,53,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0,1975,42,736 Ohio Court,2200,New South Wales,Australia,10
3352,7,7,5559.64,7,0,Fredek,Lobley,Male,14,1994-12-28,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1.0,1994,23,29863 Waxwing Court,3056,Victoria,Australia,5
3355,6,6,5854.1,6,0,Cherin,Thireau,Female,50,1990-02-19,Staff Accountant I,Manufacturing,Mass Customer,N,No,3.0,1990,27,45 Talisman Pass,4102,Queensland,Australia,4
3356,5,5,6281.6900000000005,5,0,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,1959,58,73 Burrows Court,3121,Victoria,Australia,8
3357,4,4,3897.31,4,0,Georgie,Henze,Male,25,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,No,4.0,1999,18,5 Sachs Terrace,4207,Queensland,Australia,4
3358,7,7,7810.9,7,0,Fairlie,McGavin,Male,30,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,Yes,11.0,1973,44,2170 Schiller Alley,2160,New South Wales,Australia,9
3360,8,7,6162.1900000000005,8,0,Joelie,Sherlaw,Female,77,1963-03-23,Quality Engineer,Health,Affluent Customer,N,No,5.0,1963,54,435 Kennedy Circle,2173,New South Wales,Australia,10
3361,6,6,8548.95,6,0,Riva,Yushin,Female,68,1968-01-20,General Manager,Property,Mass Customer,N,Yes,9.0,1968,49,7330 Helena Pass,2176,New South Wales,Australia,9
3362,3,3,1983.84,3,0,Piotr,Saladin,Male,60,1971-06-24,VP Accounting,Financial Services,Affluent Customer,N,No,13.0,1971,46,2 Lillian Alley,4154,Queensland,Australia,9
3363,6,6,6443.93,6,0,Orson,Tythacott,Male,25,2000-03-08,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0,2000,17,8 Village Street,4825,Queensland,Australia,5
3366,4,4,4591.95,4,0,Rickey,Gregolotti,Male,98,1975-02-26,Technical Writer,Manufacturing,Mass Customer,N,Yes,14.0,1975,42,63493 Erie Place,2144,New South Wales,Australia,7
3367,6,6,8647.67,6,0,Melisse,Massei,Female,75,2000-12-05,Librarian,Entertainment,Mass Customer,N,Yes,1.0,2000,17,3 Weeping Birch Plaza,3677,Victoria,Australia,2
3368,5,5,5971.18,5,0,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,1967,50,2 Roxbury Place,2564,New South Wales,Australia,8
337,6,6,5855.57,6,0,Shaylah,Urquhart,Female,67,1979-10-08,Statistician IV,Argiculture,High Net Worth,N,Yes,12.0,1979,38,1 Rowland Circle,3105,Victoria,Australia,10
3371,9,9,8400.31,9,0,Josey,Alves,Female,56,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,17.0,1977,40,805 Division Plaza,4165,Queensland,Australia,4
3373,5,5,6773.370000000001,5,0,Inna,Atack,Female,19,1991-01-25,Research Associate,Health,Mass Customer,N,No,5.0,1991,26,25460 Buell Avenue,2060,New South Wales,Australia,10
3374,4,2,6246.4400000000005,4,0,Joann,Corrigan,Female,77,1959-11-17,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0,1959,58,000 Boyd Center,2160,New South Wales,Australia,8
3375,8,6,8710.18,8,0,Thorsten,Gregon,Male,37,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6.0,1993,24,2782 Stephen Trail,2216,New South Wales,Australia,10
3379,6,6,8165.43,6,0,Elysee,Spurr,Female,51,1999-04-30,Food Chemist,Health,Mass Customer,N,Yes,2.0,1999,18,00 Magdeline Way,3146,Victoria,Australia,11
3380,5,5,6088.51,5,0,Abe,Ealam,Male,41,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14.0,1955,62,2 Roxbury Pass,3977,Victoria,Australia,5
3383,6,6,7014.41,6,0,Dane,Swansbury,Male,47,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10.0,1982,35,48 Rockefeller Court,3786,Victoria,Australia,8
3386,5,4,4407.639999999999,5,0,Cliff,Nolin,Male,24,1999-07-28,Structural Engineer,IT,High Net Worth,N,Yes,2.0,1999,18,367 Talmadge Way,2705,New South Wales,Australia,1
3387,8,8,10309.67,8,0,Shel,Duke,Female,19,1976-07-05,General Manager,Manufacturing,Affluent Customer,N,Yes,15.0,1976,41,513 Hauk Street,2261,New South Wales,Australia,9
3388,8,8,9307.45,8,0,Urbanus,Pichan,Male,81,1986-10-25,VP Marketing,Retail,Mass Customer,N,No,7.0,1986,31,72728 Ruskin Way,2291,New South Wales,Australia,6
339,5,5,6459.18,5,0,Nanny,Casero,Female,56,1980-01-11,Human Resources Manager,Health,Mass Customer,N,No,12.0,1980,37,7905 Spaight Alley,2763,New South Wales,Australia,8
3392,1,1,574.64,1,0,Brock,Ride,Male,41,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,No,10.0,1976,41,28 Superior Center,2131,New South Wales,Australia,11
3393,5,5,4896.49,5,0,Henrietta,Olexa,Female,23,1954-02-21,Technical Writer,Retail,Mass Customer,N,Yes,7.0,1954,63,0 Weeping Birch Plaza,2093,New South Wales,Australia,12
3394,5,5,5926.59,5,0,Barde,Spoward,Male,39,1974-06-26,Environmental Specialist,Health,Mass Customer,N,No,22.0,1974,43,06 Northwestern Center,2019,New South Wales,Australia,10
3396,2,2,586.65,2,0,Arin,Nappin,Male,18,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9.0,1960,57,0162 Grim Circle,2191,New South Wales,Australia,10
3399,5,5,6052.6900000000005,5,0,Hillyer,Biddulph,Male,95,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,No,2.0,1996,21,2 Monterey Terrace,2120,New South Wales,Australia,9
3400,4,4,2797.13,4,0,Brenna,Childes,Female,46,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,1987,30,851 Meadow Valley Place,3205,Victoria,Australia,10
3402,9,9,10700.79,9,0,Krystyna,Scadden,Female,73,1985-05-04,Statistician II,Retail,Mass Customer,N,No,10.0,1985,32,73 Glacier Hill Drive,2880,New South Wales,Australia,1
3403,4,4,4516.02,4,0,Jessalyn,Zoellner,Female,27,1994-05-14,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2.0,1994,23,59364 Huxley Drive,3028,Victoria,Australia,5
3404,5,4,5162.17,4,1,Thomasine,McCloch,Female,2,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,No,22.0,1973,44,91 Charing Cross Way,2100,New South Wales,Australia,11
3406,10,9,12169.87,10,0,Lucy,Lackmann,Female,35,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10.0,1979,38,5 Northland Plaza,2096,New South Wales,Australia,9
3407,8,7,8397.3,8,0,Marven,Ditts,Male,53,1961-10-08,Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0,1961,56,02181 Starling Trail,3015,Victoria,Australia,10
3408,5,5,4452.78,5,0,Becka,Bysaker,Female,10,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0,1972,45,097 Gulseth Lane,4178,Queensland,Australia,8
3409,7,6,7353.55,7,0,Abbey,Nellen,Female,75,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,No,16.0,1977,40,0 Ronald Regan Way,4870,Queensland,Australia,1
341,2,2,3532.94,2,0,Jeremiah,Wasling,Male,10,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,N,No,5.0,1976,41,3 Lyons Road,2759,New South Wales,Australia,8
3413,4,4,6325.24,4,0,Zulema,Cristofolo,Female,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,No,3.0,1997,20,687 Almo Crossing,2160,New South Wales,Australia,10
3415,6,6,8084.960000000001,6,0,Alberik,Kelsey,Male,43,1963-01-17,Quality Engineer,Property,High Net Worth,N,Yes,11.0,1963,54,1 Village Green Circle,2285,New South Wales,Australia,7
3417,8,8,8566.05,8,0,Deedee,Coxall,Female,91,1973-02-18,Social Worker,Health,Mass Customer,N,No,7.0,1973,44,182 Thierer Pass,3131,Victoria,Australia,12
3418,5,5,4643.87,5,0,Felipa,Paddingdon,Female,18,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,No,19.0,1959,58,7 Barnett Road,2713,New South Wales,Australia,1
342,4,3,2455.76,4,0,Winslow,Hammant,Male,40,1987-05-19,Programmer IV,Health,High Net Worth,N,No,2.0,1987,30,72419 Eagan Road,2040,New South Wales,Australia,10
3420,11,11,13885.45,11,0,Norby,Elion,Male,96,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,1980,37,00283 Loftsgordon Center,4118,Queensland,Australia,5
3421,10,10,12000.2,10,0,Ronalda,McGeechan,Female,60,1962-12-17,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18.0,1962,55,8 Garrison Trail,2226,New South Wales,Australia,10
3422,5,5,5634.98,5,0,Lucine,Virgin,Female,38,1978-05-06,Professor,Manufacturing,Mass Customer,N,No,5.0,1978,39,618 Chinook Way,2155,New South Wales,Australia,10
3423,4,4,3061.5,4,0,Griselda,Bezants,Female,57,1999-12-27,Registered Nurse,Health,Affluent Customer,N,No,1.0,1999,18,9 Ronald Regan Center,3094,Victoria,Australia,9
3424,2,2,2940.52,2,0,Vale,Whittuck,Female,39,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11.0,1977,40,40047 Twin Pines Parkway,3806,Victoria,Australia,8
3425,6,6,6287.46,6,0,Alister,De la Yglesia,Male,32,1986-04-05,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12.0,1986,31,5 Anhalt Court,3122,Victoria,Australia,7
3426,6,5,8405.57,6,0,Ron,Dilon,Male,40,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,N,No,17.0,1959,58,3047 Spenser Pass,2750,New South Wales,Australia,8
3427,8,8,12523.17,8,0,Mace,Edington,Male,67,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17.0,1981,36,0 Walton Court,2226,New South Wales,Australia,9
3428,1,1,1274.93,1,0,Leonora,Iglesia,Female,77,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16.0,1974,43,5356 Ruskin Place,2850,New South Wales,Australia,3
343,9,9,10378.0,8,1,Nicole,Johananoff,Female,76,1957-08-14,Recruiter,Property,Affluent Customer,N,No,13.0,1957,60,6860 Green Ridge Avenue,2126,New South Wales,Australia,11
3430,7,7,5809.24,7,0,Augustus,Pickin,Male,77,1964-02-29,Research Nurse,Health,Affluent Customer,N,Yes,9.0,1964,53,6414 Hanover Avenue,2060,New South Wales,Australia,12
3431,10,10,12673.97,10,0,York,Calbreath,Male,97,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,5.0,1996,21,373 Cordelia Trail,3500,Victoria,Australia,1
3432,8,8,9201.85,8,0,Max,Cloney,Female,99,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,Yes,2.0,1988,29,31 International Pass,4173,Queensland,Australia,7
3433,10,10,10471.84,10,0,Karissa,Cabral,Female,10,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,No,2.0,1998,19,82 Warrior Hill,3174,Victoria,Australia,8
3434,5,5,5720.52,5,0,Stesha,Miners,Female,20,1973-12-05,Account Coordinator,Health,Mass Customer,N,No,16.0,1973,44,989 Waubesa Circle,3149,Victoria,Australia,11
3438,5,5,5208.01,5,0,Gaylor,Carbry,Male,11,1996-02-16,Project Manager,Manufacturing,Mass Customer,N,No,2.0,1996,21,9479 Tony Junction,2830,New South Wales,Australia,7
3440,5,5,5026.7,5,0,Retha,Kahane,Female,18,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5.0,1958,59,04036 Kennedy Trail,2221,New South Wales,Australia,12
3441,5,4,4864.98,5,0,Janelle,Ebbage,Female,44,1988-10-16,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20.0,1988,29,0 Reinke Lane,3034,Victoria,Australia,9
3442,4,4,4629.6,4,0,Adrianne,Petrecz,Female,17,1962-05-22,Research Associate,Retail,Mass Customer,N,Yes,14.0,1962,55,1 Rigney Circle,2295,New South Wales,Australia,8
3444,2,2,3281.03,2,0,Kara-lynn,Bims,Female,75,1977-12-25,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7.0,1977,40,672 Crowley Place,3043,Victoria,Australia,8
3448,5,4,5257.04,5,0,Roderich,Mixer,Male,26,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,No,9.0,1977,40,6691 Lindbergh Drive,2147,New South Wales,Australia,9
3449,4,4,4223.1900000000005,4,0,Ilyssa,Hannabuss,Female,52,1974-09-26,VP Quality Control,Argiculture,High Net Worth,N,Yes,3.0,1974,43,29279 Hazelcrest Junction,2120,New South Wales,Australia,10
345,7,6,7446.139999999999,7,0,Tish,Oleksiak,Female,74,1989-02-03,Senior Sales Associate,Health,High Net Worth,N,Yes,17.0,1989,28,08 Ronald Regan Plaza,2251,New South Wales,Australia,9
3450,6,6,7360.77,6,0,Brooke,Durman,Female,85,1993-09-16,Safety Technician III,Retail,Mass Customer,N,No,6.0,1993,24,21 Sugar Place,4207,Queensland,Australia,3
3452,2,2,2808.6800000000003,2,0,Maura,Estevez,Female,22,1964-09-04,Marketing Manager,Retail,Mass Customer,N,No,13.0,1964,53,46 Stone Corner Avenue,2210,New South Wales,Australia,10
3453,6,6,6294.04,6,0,Jammie,McEvon,Female,57,1989-03-12,Product Engineer,Retail,Affluent Customer,N,No,14.0,1989,28,12 Kings Hill,4272,Queensland,Australia,9
